order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD2018OCT_2137,624089fe851f3deb7223ffca03a829c8,delivered,2018-10-15 20:00:00,2018-10-15 20:37:17,2018-10-17 20:00:00,2018-10-25 20:00:00,2018-10-26 20:00:00
ORD2018OCT_2138,cd92831d081459b09202ffe74875631b,shipped,2018-10-03 00:00:00,2018-10-03 13:17:05,2018-10-06 00:00:00,2018-10-10 00:00:00,2018-10-15 00:00:00
ORD2018OCT_2139,93e2b668f75cb137a4318ad4aad0a984,delivered,2018-10-16 16:00:00,2018-10-16 15:08:32,2018-10-20 16:00:00,2018-10-22 16:00:00,2018-10-24 16:00:00
ORD2018OCT_2140,ee0db2a3ee802980f1813ace8677cd85,delivered,2018-10-09 14:00:00,2018-10-09 08:12:15,2018-10-11 14:00:00,2018-10-17 14:00:00,2018-10-20 14:00:00
ORD2018OCT_2141,9538bc63a8c734af9f456e5e932af9e9,delivered,2018-10-21 12:00:00,2018-10-21 10:48:12,2018-10-24 12:00:00,2018-10-27 12:00:00,2018-11-04 12:00:00
ORD2018OCT_2142,c155fc0c74e24ef74f2f62258b8c4bbc,delivered,2018-10-11 03:00:00,2018-10-11 13:25:00,2018-10-14 03:00:00,2018-10-20 03:00:00,2018-10-19 03:00:00
ORD2018OCT_2143,6c4b7dd5c99515fe3de7a8a79f0c5dac,delivered,2018-10-06 12:00:00,2018-10-06 05:43:32,2018-10-10 12:00:00,2018-10-12 12:00:00,2018-10-16 12:00:00
ORD2018OCT_2144,958a6f45092caf24c9c986aae8324cae,delivered,2018-10-11 11:00:00,2018-10-11 22:24:06,2018-10-14 11:00:00,2018-10-20 11:00:00,2018-10-21 11:00:00
ORD2018OCT_2145,e64941affe5c05c4ac39ad03d69f8342,delivered,2018-10-10 16:00:00,2018-10-10 11:42:10,2018-10-13 16:00:00,2018-10-19 16:00:00,2018-10-18 16:00:00
ORD2018OCT_2146,7041f895a2fb5dd4142139e99ce3ff9e,delivered,2018-10-13 19:00:00,2018-10-13 21:46:16,2018-10-16 19:00:00,2018-10-18 19:00:00,2018-10-25 19:00:00
ORD2018OCT_2147,67ffd7e91bfa7548cc1738f299de6746,delivered,2018-10-13 23:00:00,2018-10-13 10:10:09,2018-10-17 23:00:00,2018-10-21 23:00:00,2018-10-25 23:00:00
ORD2018OCT_2148,6f1f14b51bbc02c293a1429fc4d79826,delivered,2018-10-07 02:00:00,2018-10-07 14:14:43,2018-10-09 02:00:00,2018-10-17 02:00:00,2018-10-20 02:00:00
ORD2018OCT_2149,0a6c498b077e72120f5bb62c3a1c2c0e,delivered,2018-10-25 06:00:00,2018-10-25 02:47:43,2018-10-27 06:00:00,2018-11-03 06:00:00,2018-11-06 06:00:00
ORD2018OCT_2150,0ee42e5f18aa18fdf9ff7735e67dfead,delivered,2018-10-21 22:00:00,2018-10-21 02:12:14,2018-10-24 22:00:00,2018-10-29 22:00:00,2018-10-31 22:00:00
ORD2018OCT_2151,7643af47cba4130f3aff4ea2ebb3caf3,delivered,2018-10-05 12:00:00,2018-10-05 05:00:03,2018-10-07 12:00:00,2018-10-14 12:00:00,2018-10-13 12:00:00
ORD2018OCT_2152,d8fb8c9aa1bcbcbb0b883be6c45f2ea1,delivered,2018-10-26 21:00:00,2018-10-26 18:11:29,2018-10-29 21:00:00,2018-11-02 21:00:00,2018-11-05 21:00:00
ORD2018OCT_2153,b0103288d3ba083d3c76003e1c164b86,delivered,2018-10-12 06:00:00,2018-10-12 21:57:14,2018-10-16 06:00:00,2018-10-19 06:00:00,2018-10-19 06:00:00
ORD2018OCT_2154,baa388ae8e98a56b80640f05b084938c,delivered,2018-10-06 06:00:00,2018-10-06 17:15:18,2018-10-08 06:00:00,2018-10-11 06:00:00,2018-10-16 06:00:00
ORD2018OCT_2155,6363e2618ebebe92ac570fa7e9fdf82f,unavailable,2018-10-05 22:00:00,2018-10-05 09:15:33,2018-10-08 22:00:00,2018-10-15 22:00:00,2018-10-17 22:00:00
ORD2018OCT_2156,a3ec634b294a29ac054260888614fd40,delivered,2018-10-22 23:00:00,2018-10-22 04:52:54,2018-10-24 23:00:00,2018-10-28 23:00:00,2018-10-31 23:00:00
ORD2018OCT_2157,a8e569a5a0b98b1e496270dbaae45a27,delivered,2018-10-08 21:00:00,2018-10-08 07:23:49,2018-10-11 21:00:00,2018-10-13 21:00:00,2018-10-22 21:00:00
ORD2018OCT_2158,0c24eb9748620ef4c1a57fbcb77f5ff6,delivered,2018-10-23 22:00:00,2018-10-23 09:44:28,2018-10-26 22:00:00,2018-11-01 22:00:00,2018-11-03 22:00:00
ORD2018OCT_2159,25a7aac1dd876892549320c943a19160,delivered,2018-10-24 07:00:00,2018-10-24 19:49:51,2018-10-27 07:00:00,2018-11-01 07:00:00,2018-10-31 07:00:00
ORD2018OCT_2160,724651ac1162e52e750b9c4aa38b7fea,delivered,2018-10-26 19:00:00,2018-10-26 08:26:02,2018-10-30 19:00:00,2018-11-02 19:00:00,2018-11-06 19:00:00
ORD2018OCT_2161,f4219f4850ab92e0b8dd6644f2c71219,delivered,2018-10-19 01:00:00,2018-10-19 19:46:40,2018-10-21 01:00:00,2018-10-26 01:00:00,2018-10-29 01:00:00
ORD2018OCT_2162,0f4ac644739f6e49175bb1baf0277b8c,delivered,2018-10-26 12:00:00,2018-10-26 12:16:57,2018-10-29 12:00:00,2018-11-04 12:00:00,2018-11-08 12:00:00
ORD2018OCT_2163,8c4a739a0897f0706505e419d7f1e4ac,delivered,2018-10-11 09:00:00,2018-10-11 08:51:47,2018-10-14 09:00:00,2018-10-16 09:00:00,2018-10-18 09:00:00
ORD2018OCT_2164,7fad2707b753289648fe530a16a6f8d2,delivered,2018-10-30 03:00:00,2018-10-30 07:14:37,2018-11-02 03:00:00,2018-11-04 03:00:00,2018-11-06 03:00:00
ORD2018OCT_2165,6e487c18c49fbce6f7cabc4b4565e156,delivered,2018-10-15 23:00:00,2018-10-15 09:01:04,2018-10-17 23:00:00,2018-10-25 23:00:00,2018-10-22 23:00:00
ORD2018OCT_2166,8fc9381fb48de46be39e00f9cac972fd,delivered,2018-10-18 23:00:00,2018-10-18 03:17:01,2018-10-20 23:00:00,2018-10-25 23:00:00,2018-10-27 23:00:00
ORD2018OCT_2167,c6a3e1a0af3891b7f81c78d1ccb16f5b,delivered,2018-10-25 00:00:00,2018-10-25 15:32:21,2018-10-28 00:00:00,2018-11-04 00:00:00,2018-11-08 00:00:00
ORD2018OCT_2168,d241d89dc876ac8450f20fa9824eb416,delivered,2018-10-19 20:00:00,2018-10-19 06:37:06,2018-10-21 20:00:00,2018-10-26 20:00:00,2018-10-27 20:00:00
ORD2018OCT_2169,d24107eb048edca15d48a292af14e17a,delivered,2018-10-05 20:00:00,2018-10-05 14:17:14,2018-10-09 20:00:00,2018-10-14 20:00:00,2018-10-12 20:00:00
ORD2018OCT_2170,30641a4862b6f5885e2f9d8e14b03809,delivered,2018-10-07 18:00:00,2018-10-07 08:14:03,2018-10-09 18:00:00,2018-10-14 18:00:00,2018-10-18 18:00:00
ORD2018OCT_2171,308d20f143f513753219bce6d5493022,delivered,2018-10-12 10:00:00,2018-10-12 21:03:58,2018-10-14 10:00:00,2018-10-22 10:00:00,2018-10-21 10:00:00
ORD2018OCT_2172,ff1d1612f46b4241ffbc70a45912de1d,delivered,2018-10-04 18:00:00,2018-10-04 15:00:12,2018-10-06 18:00:00,2018-10-12 18:00:00,2018-10-11 18:00:00
ORD2018OCT_2173,b02d4e88865ef9f3b86290f3b73128b3,delivered,2018-10-06 12:00:00,2018-10-06 15:38:30,2018-10-08 12:00:00,2018-10-15 12:00:00,2018-10-13 12:00:00
ORD2018OCT_2174,7be66961ab23c787a83689e798f121a4,delivered,2018-10-17 15:00:00,2018-10-17 13:55:54,2018-10-20 15:00:00,2018-10-27 15:00:00,2018-10-31 15:00:00
ORD2018OCT_2175,9a4c2301f22f861dfc57e361eaf98b99,delivered,2018-10-18 23:00:00,2018-10-18 19:37:15,2018-10-20 23:00:00,2018-10-26 23:00:00,2018-10-26 23:00:00
ORD2018OCT_2176,390998295b49e0086703894e31d9e512,delivered,2018-10-27 17:00:00,2018-10-27 01:06:14,2018-10-30 17:00:00,2018-11-06 17:00:00,2018-11-07 17:00:00
ORD2018OCT_2177,bf5063c4f45464200ef0510c7a659780,delivered,2018-10-08 20:00:00,2018-10-08 17:21:48,2018-10-11 20:00:00,2018-10-15 20:00:00,2018-10-19 20:00:00
ORD2018OCT_2178,d1d4697472a54768704161ab0d713a1f,delivered,2018-10-25 15:00:00,2018-10-25 09:41:40,2018-10-29 15:00:00,2018-10-31 15:00:00,2018-11-05 15:00:00
ORD2018OCT_2179,893aaa512b586b2f2c106ef02ebc0d5a,delivered,2018-10-07 08:00:00,2018-10-07 04:38:01,2018-10-09 08:00:00,2018-10-15 08:00:00,2018-10-18 08:00:00
ORD2018OCT_2180,d43a38a1b87c85d51d3c00ab2dd19390,delivered,2018-10-07 15:00:00,2018-10-07 09:24:02,2018-10-10 15:00:00,2018-10-13 15:00:00,2018-10-16 15:00:00
ORD2018OCT_2181,ff0150596f14fb58ab4c45ed2abe04ff,delivered,2018-10-03 02:00:00,2018-10-03 12:50:37,2018-10-07 02:00:00,2018-10-09 02:00:00,2018-10-15 02:00:00
ORD2018OCT_2182,5cb6989d4ab4ef65101a015223aecbe6,delivered,2018-10-17 16:00:00,2018-10-17 07:47:23,2018-10-20 16:00:00,2018-10-22 16:00:00,2018-10-29 16:00:00
ORD2018OCT_2183,1f843b666464a2b8e2f0c82b1f4ef82b,delivered,2018-10-30 17:00:00,2018-10-30 05:21:26,2018-11-03 17:00:00,2018-11-09 17:00:00,2018-11-12 17:00:00
ORD2018OCT_2184,58eac1322f421c65176db804697c9bf4,delivered,2018-10-13 09:00:00,2018-10-13 05:38:02,2018-10-16 09:00:00,2018-10-22 09:00:00,2018-10-24 09:00:00
ORD2018OCT_2185,bcd0281b473e8ed4e0a1e37d73e059f6,delivered,2018-10-09 23:00:00,2018-10-09 02:20:09,2018-10-13 23:00:00,2018-10-17 23:00:00,2018-10-16 23:00:00
ORD2018OCT_2186,cb6b298a2a15ea89e712248ae05dbab4,delivered,2018-10-12 01:00:00,2018-10-12 10:11:04,2018-10-15 01:00:00,2018-10-19 01:00:00,2018-10-22 01:00:00
ORD2018OCT_2187,39532dc2af2baa5bd9140a31c5c66e98,delivered,2018-10-14 15:00:00,2018-10-14 02:37:06,2018-10-18 15:00:00,2018-10-19 15:00:00,2018-10-22 15:00:00
ORD2018OCT_2188,3e97e4616acb3774ea13062109392ecb,delivered,2018-10-21 21:00:00,2018-10-21 13:44:49,2018-10-25 21:00:00,2018-10-29 21:00:00,2018-10-31 21:00:00
ORD2018OCT_2189,f868fe1bf45c95f76ed9626126de5f8c,delivered,2018-10-06 17:00:00,2018-10-06 01:21:08,2018-10-10 17:00:00,2018-10-12 17:00:00,2018-10-16 17:00:00
ORD2018OCT_2190,bb88b693c753625fac6cbb7cf28caeac,delivered,2018-10-01 17:00:00,2018-10-01 12:08:56,2018-10-05 17:00:00,2018-10-10 17:00:00,2018-10-09 17:00:00
ORD2018OCT_2191,fd3d18e3099e04ab5a3b0b6f1802fcfa,delivered,2018-10-03 07:00:00,2018-10-03 16:20:52,2018-10-06 07:00:00,2018-10-10 07:00:00,2018-10-11 07:00:00
ORD2018OCT_2192,f8632d63578cbb03bf05ac11ece8b238,delivered,2018-10-17 02:00:00,2018-10-17 19:03:32,2018-10-19 02:00:00,2018-10-27 02:00:00,2018-10-25 02:00:00
ORD2018OCT_2193,e93d4c22a2f45aaaa547188898e28ccb,delivered,2018-10-09 04:00:00,2018-10-09 04:20:16,2018-10-12 04:00:00,2018-10-18 04:00:00,2018-10-23 04:00:00
ORD2018OCT_2194,f7aa2936b821e2ec5e7c9922f6375e6e,delivered,2018-10-13 04:00:00,2018-10-13 12:03:58,2018-10-16 04:00:00,2018-10-22 04:00:00,2018-10-20 04:00:00
ORD2018OCT_2195,1571123ba3a4790706ced4a3addabac3,delivered,2018-10-06 18:00:00,2018-10-06 01:56:49,2018-10-08 18:00:00,2018-10-13 18:00:00,2018-10-15 18:00:00
ORD2018OCT_2196,1367595e0b2e19af7d65497c6332de14,delivered,2018-10-25 07:00:00,2018-10-25 14:08:06,2018-10-29 07:00:00,2018-11-02 07:00:00,2018-11-07 07:00:00
ORD2018OCT_2197,53670c76d6102c1c558d62d6d6346b6d,delivered,2018-10-23 18:00:00,2018-10-23 09:47:31,2018-10-27 18:00:00,2018-11-02 18:00:00,2018-10-31 18:00:00
ORD2018OCT_2198,46d0766284023a432d1066a1b97234ef,delivered,2018-10-11 02:00:00,2018-10-11 02:37:52,2018-10-15 02:00:00,2018-10-21 02:00:00,2018-10-23 02:00:00
ORD2018OCT_2199,72304a5b10384c9f55714eb77abb1965,delivered,2018-10-27 13:00:00,2018-10-27 15:05:12,2018-10-29 13:00:00,2018-11-05 13:00:00,2018-11-07 13:00:00
ORD2018OCT_2200,ccd36c540240c744dd26146ce739e082,delivered,2018-10-17 04:00:00,2018-10-17 14:32:56,2018-10-21 04:00:00,2018-10-22 04:00:00,2018-10-27 04:00:00
ORD2018OCT_2201,37f07e12d03c9e5974c009fd8c73e9aa,delivered,2018-10-27 11:00:00,2018-10-27 09:31:20,2018-10-29 11:00:00,2018-11-05 11:00:00,2018-11-08 11:00:00
ORD2018OCT_2202,ca8cf5843bcd138bd1e81ec9f17531cf,delivered,2018-10-24 09:00:00,2018-10-24 18:33:27,2018-10-27 09:00:00,2018-10-30 09:00:00,2018-11-06 09:00:00
ORD2018OCT_2203,f1f47119f889031980d7fad6a0b0c62f,canceled,2018-10-17 03:00:00,2018-10-17 05:05:02,2018-10-20 03:00:00,2018-10-26 03:00:00,2018-10-25 03:00:00
ORD2018OCT_2204,29d79aeed09623a1ffc16ff0d5d05ba7,delivered,2018-10-28 06:00:00,2018-10-28 10:00:34,2018-10-30 06:00:00,2018-11-05 06:00:00,2018-11-10 06:00:00
ORD2018OCT_2205,8a4f9a65cf1e6a64ebaba3578c868d1d,delivered,2018-10-16 04:00:00,2018-10-16 10:56:04,2018-10-19 04:00:00,2018-10-23 04:00:00,2018-10-23 04:00:00
ORD2018OCT_2206,44305c726f079031aa4dec593ec9cd37,delivered,2018-10-21 05:00:00,2018-10-21 03:09:03,2018-10-23 05:00:00,2018-10-27 05:00:00,2018-10-28 05:00:00
ORD2018OCT_2207,670de4316291fd064c67a6dc89b10ca4,delivered,2018-10-18 03:00:00,2018-10-18 22:26:38,2018-10-21 03:00:00,2018-10-27 03:00:00,2018-10-26 03:00:00
ORD2018OCT_2208,9c0d915161e62f50f04235c9fafce51b,delivered,2018-10-08 01:00:00,2018-10-08 16:21:37,2018-10-10 01:00:00,2018-10-17 01:00:00,2018-10-15 01:00:00
ORD2018OCT_2209,6b80d613d3378576251d9ec0e13eedc1,delivered,2018-10-04 17:00:00,2018-10-04 11:35:56,2018-10-06 17:00:00,2018-10-12 17:00:00,2018-10-11 17:00:00
ORD2018OCT_2210,f196d37d8e1f7f90f133e063d58fd132,delivered,2018-10-03 15:00:00,2018-10-03 11:22:13,2018-10-07 15:00:00,2018-10-10 15:00:00,2018-10-15 15:00:00
ORD2018OCT_2211,08d6e9303045f757cdedb89fd0002e4e,delivered,2018-10-23 16:00:00,2018-10-23 13:12:54,2018-10-27 16:00:00,2018-10-28 16:00:00,2018-11-04 16:00:00
ORD2018OCT_2212,a095450e0630a3f9776ba4196dac1da1,delivered,2018-10-30 13:00:00,2018-10-30 10:29:52,2018-11-02 13:00:00,2018-11-05 13:00:00,2018-11-06 13:00:00
ORD2018OCT_2213,a9f4551ff7d2289c309aa713c0d26cf3,delivered,2018-10-02 00:00:00,2018-10-02 20:40:28,2018-10-06 00:00:00,2018-10-11 00:00:00,2018-10-12 00:00:00
ORD2018OCT_2214,fcbd7b0353381303b9fc5b486f398838,delivered,2018-10-13 04:00:00,2018-10-13 20:02:16,2018-10-16 04:00:00,2018-10-20 04:00:00,2018-10-23 04:00:00
ORD2018OCT_2215,18207bfa3ee93516926cc203d7558453,delivered,2018-10-02 05:00:00,2018-10-02 09:58:42,2018-10-04 05:00:00,2018-10-12 05:00:00,2018-10-09 05:00:00
ORD2018OCT_2216,c3c2890de4f0b5e1dd05a3de8947bf30,delivered,2018-10-02 12:00:00,2018-10-02 03:01:18,2018-10-06 12:00:00,2018-10-09 12:00:00,2018-10-14 12:00:00
ORD2018OCT_2217,3d8fef1c581a354a31b4b73eacb08b76,delivered,2018-10-28 05:00:00,2018-10-28 12:29:42,2018-11-01 05:00:00,2018-11-02 05:00:00,2018-11-04 05:00:00
ORD2018OCT_2218,34d8e7fbd4ef064dc9fef296b5a69931,delivered,2018-10-03 09:00:00,2018-10-03 08:42:34,2018-10-06 09:00:00,2018-10-13 09:00:00,2018-10-12 09:00:00
ORD2018OCT_2219,85c67e22ad636abe63a496aa08b83e62,delivered,2018-10-05 21:00:00,2018-10-05 15:08:02,2018-10-07 21:00:00,2018-10-15 21:00:00,2018-10-14 21:00:00
ORD2018OCT_2220,d2f186ceb055fd3674aa324ef1e43fcc,delivered,2018-10-19 21:00:00,2018-10-19 07:45:27,2018-10-23 21:00:00,2018-10-26 21:00:00,2018-11-01 21:00:00
ORD2018OCT_2221,7cdfbe7202481c56a694a46f536baffb,delivered,2018-10-05 21:00:00,2018-10-05 20:24:58,2018-10-07 21:00:00,2018-10-12 21:00:00,2018-10-15 21:00:00
ORD2018OCT_2222,d71d0786dd993461821ec16125a0f013,delivered,2018-10-13 18:00:00,2018-10-13 09:42:27,2018-10-16 18:00:00,2018-10-23 18:00:00,2018-10-27 18:00:00
ORD2018OCT_2223,1cd10497d4870eecd91328b511f698c7,delivered,2018-10-28 16:00:00,2018-10-28 21:00:28,2018-10-30 16:00:00,2018-11-04 16:00:00,2018-11-08 16:00:00
ORD2018OCT_2224,c9fbb89557c010578ebdf551bdb5d050,delivered,2018-10-26 04:00:00,2018-10-26 04:55:24,2018-10-28 04:00:00,2018-11-05 04:00:00,2018-11-05 04:00:00
ORD2018OCT_2225,796c10db6734ca715a9f5b72f776337b,delivered,2018-10-19 11:00:00,2018-10-19 12:38:57,2018-10-22 11:00:00,2018-10-28 11:00:00,2018-10-27 11:00:00
ORD2018OCT_2226,6c26787bd0d839f80a4450e527d0586b,delivered,2018-10-04 05:00:00,2018-10-04 22:10:28,2018-10-06 05:00:00,2018-10-13 05:00:00,2018-10-14 05:00:00
ORD2018OCT_2227,cd66c6ddcfc749e99c24294f5c10d76d,delivered,2018-10-15 09:00:00,2018-10-15 06:45:00,2018-10-19 09:00:00,2018-10-21 09:00:00,2018-10-29 09:00:00
ORD2018OCT_2228,1e9d08279906bfa93811f5d8b8c92523,delivered,2018-10-15 05:00:00,2018-10-15 19:00:40,2018-10-19 05:00:00,2018-10-21 05:00:00,2018-10-27 05:00:00
ORD2018OCT_2229,1a5a3898747599fccb25a7201c603bf3,delivered,2018-10-23 16:00:00,2018-10-23 02:41:45,2018-10-27 16:00:00,2018-11-02 16:00:00,2018-11-04 16:00:00
ORD2018OCT_2230,20880149166c1e70a7e235e486e3ff00,delivered,2018-10-10 09:00:00,2018-10-10 06:18:22,2018-10-14 09:00:00,2018-10-15 09:00:00,2018-10-19 09:00:00
ORD2018OCT_2231,0c4a28dea9556c536b703f5039158dad,delivered,2018-10-23 05:00:00,2018-10-23 01:21:10,2018-10-27 05:00:00,2018-10-29 05:00:00,2018-11-03 05:00:00
ORD2018OCT_2232,cce1f6220c57f2f73f32ab3929e2df07,delivered,2018-10-02 18:00:00,2018-10-02 18:29:31,2018-10-06 18:00:00,2018-10-10 18:00:00,2018-10-12 18:00:00
ORD2018OCT_2233,c16e1ee1f43fc784a849789cbf31c9b9,delivered,2018-10-27 16:00:00,2018-10-27 14:15:38,2018-10-29 16:00:00,2018-11-02 16:00:00,2018-11-09 16:00:00
ORD2018OCT_2234,2decf78a79d783fb2baaede413ff35ab,delivered,2018-10-12 03:00:00,2018-10-12 10:38:12,2018-10-15 03:00:00,2018-10-20 03:00:00,2018-10-21 03:00:00
ORD2018OCT_2235,43cde3a4c7519b7d40a8c0ca102754b5,delivered,2018-10-26 05:00:00,2018-10-26 04:11:14,2018-10-30 05:00:00,2018-10-31 05:00:00,2018-11-04 05:00:00
ORD2018OCT_2236,50a6803d938c39638b6f79224598833f,delivered,2018-10-14 13:00:00,2018-10-14 12:50:48,2018-10-18 13:00:00,2018-10-21 13:00:00,2018-10-27 13:00:00
ORD2018OCT_2237,551c3d5349e8367c1edcdf2ebcd1b47d,delivered,2018-10-04 08:00:00,2018-10-04 11:09:22,2018-10-08 08:00:00,2018-10-09 08:00:00,2018-10-18 08:00:00
ORD2018OCT_2238,8346ee415c6478f424a155b23d6dfa5e,delivered,2018-10-19 08:00:00,2018-10-19 13:06:03,2018-10-22 08:00:00,2018-10-28 08:00:00,2018-11-01 08:00:00
ORD2018OCT_2239,affbf9d0ff0808dc14ffebc55c1b1a94,delivered,2018-10-08 13:00:00,2018-10-08 04:54:10,2018-10-11 13:00:00,2018-10-17 13:00:00,2018-10-19 13:00:00
ORD2018OCT_2240,41cf71109d64452d0b2a886144df4b19,delivered,2018-10-13 22:00:00,2018-10-13 16:02:14,2018-10-16 22:00:00,2018-10-20 22:00:00,2018-10-21 22:00:00
ORD2018OCT_2241,ebeaca016b045dff2d2282d10e2bfa52,delivered,2018-10-17 03:00:00,2018-10-17 15:44:12,2018-10-19 03:00:00,2018-10-26 03:00:00,2018-10-29 03:00:00
ORD2018OCT_2242,b3d4eaa1f3aaae50a2204927d522881b,delivered,2018-10-20 12:00:00,2018-10-20 10:28:23,2018-10-22 12:00:00,2018-10-29 12:00:00,2018-10-29 12:00:00
ORD2018OCT_2243,749b4a27ab77ae603f9e260c945ce8bd,delivered,2018-10-14 10:00:00,2018-10-14 12:20:55,2018-10-18 10:00:00,2018-10-19 10:00:00,2018-10-22 10:00:00
ORD2018OCT_2244,0e8a0778316431f599840793feaf829c,delivered,2018-10-16 21:00:00,2018-10-16 17:51:32,2018-10-18 21:00:00,2018-10-25 21:00:00,2018-10-26 21:00:00
ORD2018OCT_2245,95ea5897e2fc6140471671f079a3e6d0,delivered,2018-10-03 09:00:00,2018-10-03 01:26:54,2018-10-05 09:00:00,2018-10-10 09:00:00,2018-10-16 09:00:00
ORD2018OCT_2246,d367c5c78d7c17bff967e788d84518d1,delivered,2018-10-22 01:00:00,2018-10-22 16:22:43,2018-10-24 01:00:00,2018-10-29 01:00:00,2018-10-30 01:00:00
ORD2018OCT_2247,c5cdbbfb12f3ef65f0580b2899571775,delivered,2018-10-22 14:00:00,2018-10-22 12:40:35,2018-10-24 14:00:00,2018-10-27 14:00:00,2018-11-02 14:00:00
ORD2018OCT_2248,6384399c57d1a00e1de8a4d66df1fc92,delivered,2018-10-14 20:00:00,2018-10-14 22:26:58,2018-10-17 20:00:00,2018-10-22 20:00:00,2018-10-25 20:00:00
ORD2018OCT_2249,0fa04554222eb3da449fb457ffcf8d0b,delivered,2018-10-17 08:00:00,2018-10-17 09:58:11,2018-10-21 08:00:00,2018-10-27 08:00:00,2018-10-30 08:00:00
ORD2018OCT_2250,220e5bd3db8bb376d06c40093f580649,delivered,2018-10-13 08:00:00,2018-10-13 16:41:01,2018-10-15 08:00:00,2018-10-19 08:00:00,2018-10-23 08:00:00
ORD2018OCT_2251,930a7d6b31016f869dd9d953667feaad,delivered,2018-10-13 15:00:00,2018-10-13 17:12:35,2018-10-17 15:00:00,2018-10-18 15:00:00,2018-10-23 15:00:00
ORD2018OCT_2252,ca308ab8422277857a637369e1797daa,delivered,2018-10-14 22:00:00,2018-10-14 05:03:29,2018-10-17 22:00:00,2018-10-21 22:00:00,2018-10-25 22:00:00
ORD2018OCT_2253,00abf30c1a93c7c8b509cb80a22e4dd8,delivered,2018-10-05 05:00:00,2018-10-05 22:39:35,2018-10-08 05:00:00,2018-10-15 05:00:00,2018-10-19 05:00:00
ORD2018OCT_2254,e3ca9adedf7464a8e2c2802ed1fe3757,delivered,2018-10-30 13:00:00,2018-10-30 11:05:40,2018-11-03 13:00:00,2018-11-06 13:00:00,2018-11-07 13:00:00
ORD2018OCT_2255,d8c691db81a5838b59f3bd3ae93e5291,delivered,2018-10-27 06:00:00,2018-10-27 20:35:57,2018-10-30 06:00:00,2018-11-06 06:00:00,2018-11-05 06:00:00
ORD2018OCT_2256,227b4936c1389b6feb5a4b2d5a1a168c,delivered,2018-10-18 13:00:00,2018-10-18 03:27:05,2018-10-21 13:00:00,2018-10-27 13:00:00,2018-11-01 13:00:00
ORD2018OCT_2257,ed27c886ecb4713fb8f8508a2e9560df,delivered,2018-10-23 21:00:00,2018-10-23 06:54:45,2018-10-27 21:00:00,2018-11-02 21:00:00,2018-11-01 21:00:00
ORD2018OCT_2258,b181fce3d88831380f95ca8cb2a96945,delivered,2018-10-04 05:00:00,2018-10-04 09:56:08,2018-10-08 05:00:00,2018-10-11 05:00:00,2018-10-16 05:00:00
ORD2018OCT_2259,262e3835bb60820bea8ee7847d5cd365,delivered,2018-10-25 03:00:00,2018-10-25 08:51:36,2018-10-27 03:00:00,2018-11-04 03:00:00,2018-11-08 03:00:00
ORD2018OCT_2260,ad5f5cd6d22881b872713a934ee9ef28,delivered,2018-10-04 12:00:00,2018-10-04 13:04:09,2018-10-08 12:00:00,2018-10-13 12:00:00,2018-10-14 12:00:00
ORD2018OCT_2261,7a0c5469cba3eb88c664cbb7d680ee56,delivered,2018-10-27 17:00:00,2018-10-27 19:13:34,2018-10-31 17:00:00,2018-11-03 17:00:00,2018-11-03 17:00:00
ORD2018OCT_2262,2c524b1989927b7eccfc590b30e2f174,delivered,2018-10-19 10:00:00,2018-10-19 13:45:08,2018-10-22 10:00:00,2018-10-25 10:00:00,2018-11-02 10:00:00
ORD2018OCT_2263,79c2c3143dcf3a48ed21bbf402991b60,delivered,2018-10-14 21:00:00,2018-10-14 08:42:51,2018-10-16 21:00:00,2018-10-20 21:00:00,2018-10-22 21:00:00
ORD2018OCT_2264,ddf98a7aaeadf47dbd2a7fa2e82eb3ed,delivered,2018-10-23 17:00:00,2018-10-23 17:01:33,2018-10-27 17:00:00,2018-11-01 17:00:00,2018-10-30 17:00:00
ORD2018OCT_2265,4bb7ccd33a3f0a14d73ba4f48abbfc2a,delivered,2018-10-10 02:00:00,2018-10-10 18:32:10,2018-10-12 02:00:00,2018-10-18 02:00:00,2018-10-18 02:00:00
ORD2018OCT_2266,fe15b3297ddaaa9458ae5489b2bd8791,delivered,2018-10-13 10:00:00,2018-10-13 21:06:52,2018-10-17 10:00:00,2018-10-20 10:00:00,2018-10-23 10:00:00
ORD2018OCT_2267,b55dd01c30f88d056110458becba6bb6,delivered,2018-10-29 17:00:00,2018-10-29 06:05:45,2018-11-02 17:00:00,2018-11-06 17:00:00,2018-11-11 17:00:00
ORD2018OCT_2268,610c0a7ee3f1db8e079a647e473156b4,delivered,2018-10-21 13:00:00,2018-10-21 08:30:04,2018-10-24 13:00:00,2018-10-28 13:00:00,2018-10-30 13:00:00
ORD2018OCT_2269,024a05bd7b940e8cf5827498ed1e039d,delivered,2018-10-09 08:00:00,2018-10-09 05:46:32,2018-10-12 08:00:00,2018-10-18 08:00:00,2018-10-18 08:00:00
ORD2018OCT_2270,9b276b965cf5220a0fcfa70a8da435e6,delivered,2018-10-19 23:00:00,2018-10-19 18:02:02,2018-10-23 23:00:00,2018-10-29 23:00:00,2018-10-26 23:00:00
