order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD2018OCT_4502,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2018-07-30 02:55:23,14.9,22.85
ORD2018OCT_7888,1,cb584c49f570fef84e71a4297652bd48,9d5a9018aee56acb367ba9c3f05d1d6a,2017-06-06 18:05:16,160.33,17.56
ORD2018OCT_7904,1,bb611cf1352bf9b347e0a3ea5e70fc46,a2e874074c877c5a05abae80ad6e488f,2018-07-19 21:31:36,183.7,97.16
ORD2018OCT_4873,1,8844bd4b8ca8f93603694ca2bceb77e9,cc419e0650a3c5ba77189a1882b7556a,2017-12-20 19:30:29,84.99,20.08
ORD2018OCT_9509,1,863c8ced004542495e1025bb14124580,3d871de0142ce09b7081e2b9d1733cb1,2018-01-18 11:09:12,89.0,14.44
ORD2018OCT_3306,2,66042159d0dfc38befb19be08d425817,5343d0649eca2a983820bfe93fc4d17e,2018-03-06 19:36:03,60.0,16.18
ORD2018OCT_8762,1,8527a4190bad5e8443739b3cdb19920b,5c6d4016c2a288f074fa0848a2b653d2,2018-02-08 18:49:00,89.0,15.38
ORD2018OCT_9781,1,81de659bfde3389fc8614bfba92e585a,1025f0e2d44d7041d6cf58b6550e0bfa,2017-09-28 20:15:12,250.0,54.35
ORD2018OCT_9625,1,f1d4ce8c6dd66c47bbaa8c6781c2a923,1f9ab4708f3056ede07124aad39a2554,2018-03-19 08:08:04,169.9,33.99
ORD2018OCT_2137,1,bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,2018-02-15 12:30:27,56.99,12.74
ORD2018OCT_3905,1,3d37da85f5e66558333fb5daee494736,ecccfa2bb93b34a3bf033cc5d1dcdc69,2016-10-21 16:28:10,69.9,17.63
ORD2018OCT_9197,5,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,2017-05-23 11:45:13,124.99,15.62
ORD2018OCT_2689,3,c10d7c70907ad6d09ada0581ef6bf839,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-22 03:15:18,208.9,18.71
ORD2018OCT_3457,1,dca9904850a1b13faa65450fbd000a3d,1da3aeb70d7989d1e6d9b0e887f97c23,2017-10-17 13:56:38,24.99,7.78
ORD2018OCT_4051,1,4903460ef3e8a5a22e2b8027f3f63dd6,744dac408745240a2c2528fb1b6028f3,2017-05-31 19:05:15,158.0,15.86
ORD2018OCT_5461,1,e4acef9f829635351de593a05d2406da,45d33f715e24d15a6ccf5c17b3a23e3c,2017-01-30 20:37:39,29.99,17.19
ORD2018OCT_4212,2,583f158587cdecda3e8bdea694021e39,955fee9216a65b617aa5c0531780ce60,2018-03-02 18:10:27,45.0,16.11
ORD2018OCT_3810,1,648b8a8c89e77c27e1e894e857667f6c,2a5b78b41cd05baeac8df54c6606b92c,2018-02-15 02:36:10,157.5,17.54
ORD2018OCT_2508,1,2e9bd0889214bee4b1990c9f7aef78b4,f7ccf836d21b2fb1de37564105216cc1,2018-02-27 19:49:21,39.0,15.1
ORD2018OCT_8213,1,945f3073eeafb360bba960560cc63bcc,7142540dd4c91e2237acb7e911c4eba2,2018-05-23 03:12:37,59.9,14.51
ORD2018OCT_9035,1,2a217b8a9a09c938d8db704d99d7f053,3d871de0142ce09b7081e2b9d1733cb1,2018-05-07 22:16:32,49.0,19.32
ORD2018OCT_104,1,8b50a72d52d7a91fb19d19fbe069e2f2,9f505651f4a6abe901a56cdc21508025,2018-08-05 21:50:24,49.99,15.45
ORD2018OCT_6306,1,2a7841348f24a00ee83641784f88f9b4,863d2ebcd347ce4922de7a0f9a5581d6,2018-06-19 14:57:10,70.0,15.59
ORD2018OCT_7888,1,5115d8cd6438c0c4d8abdf38d5d41ebd,6560211a19b47992c3666cc44a7e94c0,2017-12-26 22:32:11,69.0,7.78
ORD2018OCT_8106,1,81e057ba50dab8e85df716fabefa2adb,b67d6c666e8dce1d078c882825e12704,2018-08-10 11:24:32,21.6,7.41
ORD2018OCT_385,1,947f602dbb2ac7b6795cc5b1f0508a52,42b729f859728f5079499127a9c2ef37,2018-07-03 08:55:20,25.0,7.44
ORD2018OCT_7207,1,2f1927c926303d27159849d2601d5d96,33ac3e28642ab8bda860a2f693000e78,2017-09-12 04:10:39,104.9,18.01
ORD2018OCT_4128,1,c448475cc4766baebabe30ee6d5f3fb7,3d871de0142ce09b7081e2b9d1733cb1,2018-01-25 12:37:12,59.0,17.66
ORD2018OCT_6684,1,10c406279c428b45c54cc17645cca63d,6560211a19b47992c3666cc44a7e94c0,2017-04-03 16:35:15,99.0,9.06
ORD2018OCT_6215,1,b7a89537c40b1f5a18b5ba75dbb91cbe,7b0df942f46435babab05d49b744b2c4,2017-04-27 06:35:22,278.77,13.34
ORD2018OCT_7760,2,bfa393df5b4494bea7158660999a921b,b499c00f28f4b7069ff6550af8c1348a,2018-03-27 19:10:24,29.99,8.64
ORD2018OCT_5505,1,2d1a9ea0989c21fc3903ab08be09a4f0,e333046ce6517bd8bb510291d44f0130,2018-05-14 19:35:15,59.0,34.94
ORD2018OCT_7062,2,fdbd77fe1773263558126c16e0b4b67c,8160255418d5aaa7dbdc9f4c64ebda44,2018-06-13 15:10:33,119.9,1.7
ORD2018OCT_8591,1,bb3542bf40cc975720ee44d03fcf0cd8,b839e41795b7f3ad94cc2014a52f6796,2018-04-17 11:10:56,2070.0,40.57
ORD2018OCT_35,1,050ab8e1f87a468de0eed97451da3efd,257e61d3251fb5efb9daadddbc2cf7ca,2018-04-23 12:30:20,449.0,127.51
ORD2018OCT_3276,1,4e90dce938e15bfe8ef9b962391e9866,acce39e832338debb07b02385cde5967,2018-07-31 18:35:26,62.9,27.72
ORD2018OCT_5895,1,85eed6b3f52d601d2a288e2668b888df,7142540dd4c91e2237acb7e911c4eba2,2018-04-05 03:26:59,429.9,29.74
ORD2018OCT_8180,2,bb741dd30a6663863873c51be6c1061c,2e3be8a987a30d7544dbbda6861cc14e,2018-04-12 11:09:58,140.99,9.72
ORD2018OCT_6866,1,37ca4ae4320cdda8a0ef625049f4cb88,0c8380b62e38e8a1e6adbeba7eb9688c,2017-05-10 15:10:20,89.9,18.91
ORD2018OCT_5262,1,a020875cf9c4c5bfe783c703db493afe,f5b44895715ddfe3087dc414f30268f3,2018-05-28 23:18:00,19.0,18.23
ORD2018OCT_2376,1,2d37d1dbcba865841a1c8cfab20ab9a1,30a2f535bb48308f991d0b9ad4a8c4bb,2018-01-23 23:50:07,74.9,15.27
ORD2018OCT_3376,1,0a70bfd7366ebae1c146277751691546,8b321bb669392f5163d04c59e235e066,2018-01-18 14:18:26,24.9,15.1
ORD2018OCT_7888,1,d6771ada82143b0a04ba2cf7690bfcc7,0bae85eb84b9fb3bd773911e89288d54,2017-09-05 02:11:00,43.56,17.6
ORD2018OCT_3109,1,fa4e8255202fd921350a6fc716710dae,2b3e4a2a3ea8e01938cabda2a3e5cc79,2017-09-26 01:10:18,248.99,15.49
ORD2018OCT_3714,1,562f1e9b58672d3c016b72f43579d118,4a82c4af97ffc0fb2dc26bfdc03b1842,2017-06-05 19:25:17,60.0,34.22
ORD2018OCT_9405,1,33b67c1594a903b27b5163c0efb15a5d,0ea22c1cfbdc755f86b9b54b39c16043,2017-05-30 21:55:16,69.9,15.24
ORD2018OCT_6977,1,96ff741d2c7879406ec3054d6b2a11c8,6560211a19b47992c3666cc44a7e94c0,2017-07-20 02:25:07,49.0,7.78
ORD2018OCT_1625,1,3c6be4372f013b15ef6c2d0f89452998,3d871de0142ce09b7081e2b9d1733cb1,2017-08-17 04:15:34,89.0,17.87
ORD2018OCT_3255,1,cd2f5c10e4e8dbc701f0bb68a09fdfe8,2528744c5ef5d955adc318720a94d2e7,2017-12-29 14:57:24,2199.0,116.83
ORD2018OCT_2995,5,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,2017-09-08 08:44:16,169.9,12.69
ORD2018OCT_8414,1,f46098048d1a0c30ce1495246b8fd752,4ef4c39cf3c24f326434cf0b2e48046a,2018-03-28 14:50:25,99.0,16.66
ORD2018OCT_8831,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-01-03 17:48:18,49.9,37.9
ORD2018OCT_3250,1,9853476587e82bdf31cd50479173e1c3,516e7738bd8f735ac19a010ee5450d8d,2018-07-09 13:31:02,79.0,16.74
ORD2018OCT_2250,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-03-29 11:32:10,179.0,27.49
ORD2018OCT_7893,1,fdd6cd13962a20732851bc7cefd37549,e21a1e8be4715b0fcfd5385643bc49c4,2017-06-08 13:05:37,49.9,25.63
ORD2018OCT_670,1,d6dc2dcbb3ef25e47ef82f3c013ab820,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-23 00:31:03,225.0,20.72
ORD2018OCT_1341,1,bddc1407637849d18d139b4012e4406a,48162d548f5b1b11b9d29d1e01f75a61,2017-03-17 08:43:10,74.0,20.97
ORD2018OCT_5561,1,af322f53ac46d23069c8ce5a98632cd7,827f8f69dfa529c561901c4f2e0f332f,2017-05-18 20:15:13,29.9,14.1
ORD2018OCT_9553,1,87c9f9f88ecd5b9de26a0a61e06e1d67,3fd1e727ba94cfe122d165e176ce7967,2018-03-01 13:29:37,21.9,25.63
ORD2018OCT_1664,1,b2fd74298e16eef2568d2f9dff6042c8,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-12-13 22:50:35,76.0,19.78
ORD2018OCT_1253,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-12-06 08:53:15,89.99,45.09
ORD2018OCT_4087,2,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-07-31 18:25:16,205.0,22.27
ORD2018OCT_8252,3,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,2017-01-24 21:08:18,24.9,10.96
ORD2018OCT_3297,1,3918bb60ff48662029ca9f1e1f7b9842,d57e18d5f73c7ccb7f7339b61166898d,2018-06-28 05:31:11,37.9,9.02
ORD2018OCT_5269,1,e806247d6aa5e86da4bbbd4a933e0b36,7681ef142fd2c19048da7430856b5588,2018-03-07 12:55:48,75.0,21.37
ORD2018OCT_5226,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-04-11 13:10:49,89.9,11.24
ORD2018OCT_470,1,9b0ad21bbd4384f9ebc28a688e1e81cd,128639473a139ac0f3e5f5ade55873a5,2017-10-30 09:28:10,18.9,16.79
ORD2018OCT_3900,2,b046862b2553fe4962392cdc93a2ae93,b1a81260566c1bac3114a6d124413f27,2018-05-06 22:54:54,189.9,21.84
ORD2018OCT_6977,1,65fd9b358b7ee029fba34839e9c35fdf,9f505651f4a6abe901a56cdc21508025,2018-05-15 13:50:59,29.99,7.39
ORD2018OCT_4376,1,bdc3291ab242ec1effc8eb0987850268,dbd66278cbfe1aa1000f90a217ca4695,2018-05-25 10:18:10,26.9,8.88
ORD2018OCT_5971,20,ee3d532c8a438679776d222e997606b3,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-01 02:50:48,100.0,10.12
ORD2018OCT_231,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-14 08:29:58,99.9,0.0
ORD2018OCT_7959,1,c8194120cffeb4eea08d08e91ed1d284,52562a9f449c3dc3d53f5f5b9ed74903,2017-05-09 15:42:26,589.9,38.75
ORD2018OCT_3956,1,afad7a4420a4348d41da23ed8d0902dd,3481aa57cd91f9f9d3fa1fa12d9a3bf7,2017-02-12 23:56:06,59.9,27.61
ORD2018OCT_8754,1,fc40fe8ca610260f036ecf18dd8d3b24,f5f2ab9bdb6b30c14c61be68c5ed37da,2017-09-05 18:45:18,118.9,21.32
ORD2018OCT_8326,3,f8e75ec247fd97a5e1abcaa48e9e971d,ea65d8b58316a6f2362f2a9e4b3e86ad,2018-03-07 16:55:57,37.9,11.85
ORD2018OCT_6062,1,cfb763496d9fc48751a27db4fd02aa2d,391fc6631aebcf3004804e51b40bcf1e,2018-07-19 18:30:24,49.95,18.45
ORD2018OCT_7894,1,c1254983bd81d72b96867b6838582cf5,d7485b33791774c36108f8c69602d48d,2018-05-02 21:30:12,34.99,12.96
ORD2018OCT_4694,1,c9bd28e8a4220af0723c7b7f97778681,1b4c3a6f53068f0b6944d2d005c9fc89,2017-04-13 20:30:20,129.9,18.34
ORD2018OCT_6683,1,aa5889064ca9c81e3a9dc65dd018187c,2e13c71026e1a39ba5cc1b86dcb679aa,2018-06-11 21:51:17,152.0,11.69
ORD2018OCT_6502,1,a5341e3f8155dbb3e62323d3ea289729,ff063b022a9a0aab91bad2c9088760b7,2017-11-30 13:31:34,79.5,13.11
ORD2018OCT_5986,1,f59971e26d747cd4c9b8f70d8f4afdfb,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-08 22:35:50,145.6,19.1
ORD2018OCT_4355,1,222efa72a47277d611b8b38d71149afd,cd06602b43d8800bd0afad514919d35c,2017-08-10 12:05:51,6.0,15.1
ORD2018OCT_9860,3,cadb69af336c16aba5c5223599821245,8b321bb669392f5163d04c59e235e066,2017-12-14 02:54:02,13.65,14.1
ORD2018OCT_9501,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-25 22:08:28,47.65,7.39
ORD2018OCT_9749,1,5e859617339eaa62e0e154eaea05447b,c2d70ce2c5d0a2eb75e78668236e6dc8,2018-08-17 15:05:28,690.0,20.13
ORD2018OCT_2227,1,21d2fdced5c69bfc6539b67908a4ad28,1554a68530182680ad5c8b042c3ab563,2018-05-22 00:15:48,177.99,207.78
ORD2018OCT_6872,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-30 18:50:15,139.0,61.35
ORD2018OCT_9737,1,4914f8796af2ecd359fd8f44b9b92339,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-14 13:35:27,49.77,7.78
ORD2018OCT_6297,1,fd1446e03cb63518fdc2d2e91f6208b2,aba1721a889e04decc910aa13b768ef4,2017-08-31 02:24:28,199.0,8.65
ORD2018OCT_889,1,848571fddb8936358c30d2a9534c2848,8f2ce03f928b567e3d56181ae20ae952,2018-02-22 18:30:26,99.9,13.25
ORD2018OCT_7655,1,2ebe00f53430b4eb4086f08409ec7760,ef506c96320abeedfb894c34db06f478,2017-10-19 12:26:41,24.9,15.1
ORD2018OCT_775,1,553e0e7590d3116a072507a3635d2877,1c129092bf23f28a5930387c980c0dfc,2018-01-15 07:17:47,45.9,9.34
ORD2018OCT_6619,1,53a0380bace091a275d6f6a7e46c07b6,40d54b51e962dbe09cabbcfd33298dee,2018-06-18 00:56:39,26.1,8.29
ORD2018OCT_3317,2,d363e421b1d15376b299089946fed127,870d0118f7a9d85960f29ad89d5d989a,2017-11-30 12:17:30,46.99,17.97
ORD2018OCT_4942,1,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,2018-04-24 23:11:13,79.99,11.89
ORD2018OCT_6434,1,6fe2e0bce49965a508008e08ee9f575e,4e7c18b98d84e05cbae3ff0ff03846c2,2018-06-15 09:15:24,109.0,42.62
ORD2018OCT_7833,1,bdd7ae3003cbfd7704d3664e85201ba0,3d871de0142ce09b7081e2b9d1733cb1,2018-01-29 20:04:05,99.0,17.94
ORD2018OCT_5461,1,f70dd37d94cc7026ca198b9d7574c7bc,bbaff50f3b708fda865918715276cd87,2017-06-15 13:05:47,37.5,17.6
ORD2018OCT_3813,1,2d9ea8e50b1cfa0b4e2678e63ffaf630,59b22a78efb79a4797979612b885db36,2018-02-14 22:50:31,1149.0,34.36
ORD2018OCT_7741,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-28 15:31:18,69.9,20.06
ORD2018OCT_6613,1,750d887c4fb151156b3c0dec3041549c,d51e0a403fe2e689ece6c73359d96e12,2017-12-07 20:15:52,495.0,30.85
ORD2018OCT_8724,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,2017-06-26 11:15:18,16.99,12.48
ORD2018OCT_933,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,2017-05-17 09:45:15,13.9,16.05
ORD2018OCT_4078,1,bfdef2976f08b5f72e1cfa276a88f45a,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-05-25 11:05:16,21.9,15.1
ORD2018OCT_7385,1,d5eaad1134bfeff3b2e4a051f652801d,b499c00f28f4b7069ff6550af8c1348a,2018-02-21 02:55:56,71.99,9.09
ORD2018OCT_8649,1,7a6aebc4c1205818e64f9275475a73e9,8bd0f31cf0a614c658f6763bd02dea69,2017-06-26 10:05:16,199.99,37.49
ORD2018OCT_4750,1,1a909e04ddbc64bda3fc905834678201,1c68394e931a64f90ea236c5ea590300,2018-02-20 06:49:38,76.9,16.98
ORD2018OCT_449,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-07-06 05:43:22,42.99,7.78
ORD2018OCT_991,1,e6a893a996e7ca82a3a9eacd0029789d,527801b552d0077ffd170872eb49683b,2018-01-25 02:38:27,44.9,16.11
ORD2018OCT_5490,1,310b993294194cea025dcc9c23637b62,32b8764b4ef628b53608fc34011fcc13,2018-06-13 14:32:46,179.0,104.8
ORD2018OCT_1565,1,cb81df0e3ccece253557f2a07df4727e,669ae81880e08f269a64487cfb287169,2018-02-13 22:00:39,45.0,15.1
ORD2018OCT_3956,1,f081174cf4cde1e4f75cd45b4518bbe6,f4c4daa86e30c7e5a553a8d518ac03a5,2017-12-01 13:39:34,168.85,13.31
ORD2018OCT_5266,1,4606f0b0bceceb75e7a887e6b57cae3e,25c5c91f63607446a97b143d2d535d31,2017-11-06 17:28:08,154.89,10.5
ORD2018OCT_2370,1,3d3dd9f435c6795eb6ff0be50b45041f,9596c870880d900012f2e8e6e30d06d7,2018-05-10 15:51:23,78.45,19.95
ORD2018OCT_4555,1,d3ab527ab0d134eb8a034cab8e52a589,3b15288545f8928d3e65a8f949a28291,2017-05-30 14:22:44,69.99,18.06
ORD2018OCT_4646,2,2196663031bcde078cede855ac0b5739,c9c7905cffc4ef9ff9f113554423e671,2017-11-14 21:06:24,65.0,17.73
ORD2018OCT_9269,2,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-12-18 23:49:55,29.0,7.78
ORD2018OCT_8149,1,252dc1fbd22786a5305623453f8eaf8b,e9779976487b77c6d4ac45f75ec7afe9,2017-04-27 15:05:11,65.0,11.06
ORD2018OCT_9098,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-11-20 10:06:26,129.99,12.11
ORD2018OCT_7501,1,b9754f9e21b6e6960b37594d4387fb1c,681fce914360217db47784ae28905a96,2017-10-26 11:26:44,385.0,21.23
ORD2018OCT_8656,2,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-05-04 11:55:17,109.9,29.7
ORD2018OCT_8422,1,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017-12-06 13:31:28,94.9,14.39
ORD2018OCT_7951,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2017-10-05 20:14:26,99.0,22.83
ORD2018OCT_182,1,d60c79092c4d9018a9e4f08f24b7a280,aced59e9b31ef866a94f9e7f29d8d418,2018-01-18 20:36:22,45.0,15.1
ORD2018OCT_1878,1,20987b1deed06bb23b0d711f72a1370d,392e0502231ae2f8b29994ef6398cd77,2017-03-19 21:46:27,49.9,14.52
ORD2018OCT_5711,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-03-21 03:10:49,53.9,22.96
ORD2018OCT_2058,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2017-12-11 11:23:08,108.0,19.3
ORD2018OCT_1876,3,6845447c5d4495dcddca6e6b494df3e7,17306570e772e7718c92a562d33f5f1d,2017-08-09 03:05:52,296.9,11.6
ORD2018OCT_7170,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-03-27 20:34:53,89.99,11.24
ORD2018OCT_99,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-06-12 20:31:47,149.9,39.1
ORD2018OCT_7929,1,f5d8fde6bbeab928266d4cc80eecd701,7b1222c3624aa89b9558b50a2594188c,2017-12-22 11:51:45,184.9,12.79
ORD2018OCT_7015,1,96d82426db67af33a8c1dead73fdabc7,381c83fdca332ea6afd896da20bf6e4a,2017-12-05 11:30:27,165.0,18.4
ORD2018OCT_3668,3,10b0226d162bdc55d60c0eabf68c7021,4c2b230173bb36f9b240f2b8ac11786e,2017-11-29 10:12:34,39.9,2.83
ORD2018OCT_3875,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-11-30 03:12:48,59.9,19.66
ORD2018OCT_9698,1,9048cbd294fe0c1a3ec8c8248bc2cadd,6d66611d7c44cc30ce351abc49a68421,2018-03-21 03:16:20,88.9,27.35
ORD2018OCT_6965,1,a88d7a0d11f1f620053197f94584d6d2,5d0363b33554b373851fc1622e4d5f3c,2018-03-21 17:28:43,39.9,11.95
ORD2018OCT_6426,1,8cd9fd2917c6e1b0f29acae309d564fe,dbc22125167c298ef99da25668e1011f,2017-06-21 03:10:33,54.9,26.92
ORD2018OCT_6827,2,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-08-31 14:25:16,19.9,19.46
ORD2018OCT_2619,1,f6c3624f0bad00eefa032e306776a77b,26e13b6ff5b641b329e5524241ee2c93,2018-08-17 18:24:15,29.9,12.87
ORD2018OCT_5261,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-03-09 10:09:29,27.9,8.27
ORD2018OCT_6099,1,680874c570dad71c0a2844cfbf417054,5343d0649eca2a983820bfe93fc4d17e,2018-02-08 09:51:51,39.0,15.86
ORD2018OCT_6089,1,d8342ac8b27a03e8d25280c296dfa830,6d7f8d9d594e28796b6b3205b00f459c,2017-05-25 16:10:12,179.0,20.74
ORD2018OCT_4423,1,a448325c57fbf792a2f6ac7d1b730917,5151aea44289d6c6b090ee31c2132508,2017-02-27 20:54:46,187.9,23.61
ORD2018OCT_1880,1,9384e66a84d6f8833eb4c69a3d537fef,b17b679f4f5ce2e03ce6968c62648246,2018-03-21 21:10:29,35.9,18.23
ORD2018OCT_8286,1,966df4b1e05f53d4048170d49bc650a6,9261d76c62caaf0b24677c2ceb7f8f20,2018-07-23 03:40:52,144.98,26.53
ORD2018OCT_8567,1,d39421ec4cc2bf52e35f8bf00f1ec314,cc419e0650a3c5ba77189a1882b7556a,2017-08-08 04:25:47,49.99,17.63
ORD2018OCT_1486,5,ad4b5def91ac7c575dbdf65b5be311f4,897060da8b9a21f655304d50fd935913,2018-02-23 14:35:28,23.48,20.93
ORD2018OCT_8923,4,b27f54561f44d7036b4c0a62349626ee,4a3ca9315b744ce9f8e9374361493884,2018-03-21 13:10:43,69.9,13.85
ORD2018OCT_2220,1,ad8e0edefe027764fe36f6a6dafffa29,0be8ff43f22e456b4e0371b2245e4d01,2018-01-19 18:09:48,29.9,7.78
ORD2018OCT_8530,1,8c38d21062ec6ee492c3500d01150b7a,b4a476fbd28de64b1e347abf9089366a,2017-05-05 05:31:37,14.0,10.96
ORD2018OCT_6690,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-04-28 20:45:16,28.0,10.96
ORD2018OCT_5174,2,83b4e88ac4a5689bfe0f7afe4a2b07cc,4a3ca9315b744ce9f8e9374361493884,2017-08-08 15:50:07,68.0,5.4
ORD2018OCT_5400,1,c5b72065154ec27c2d1ed8a654c3348f,b33e7c55446eabf8fe1a42d037ac7d6d,2017-11-29 00:18:26,190.83,16.09
ORD2018OCT_4281,1,ebe8bbf509715e46f138ac98b1cbb12e,4a3ccda38b2129705f3fb522db62ca31,2018-04-12 09:35:27,65.9,18.34
ORD2018OCT_3053,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-08-24 19:15:22,59.9,17.67
ORD2018OCT_6906,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-17 16:18:40,115.0,0.0
ORD2018OCT_4177,1,da7e1b2f8c91cbf61a22b55e8cd49bcd,98dac6635aee4995d501a3972e047414,2017-10-16 18:51:31,76.1,13.09
ORD2018OCT_1271,1,1f5f0f003ce8595ad88fb215ec1409e6,8d956fec2e4337affcb520f56fd8cbfd,2018-03-21 09:29:37,99.95,23.0
ORD2018OCT_7646,1,f7bb503725fb4d7bb55301d5bceba728,55a5b51f93f2b70ea513f5a047b0262a,2017-05-10 02:55:44,99.7,14.87
ORD2018OCT_1647,1,05928363cd16fb2d20ccad40992105aa,abe42c5d03695b4257b5c6cbf4e6784e,2018-01-03 17:07:24,429.0,19.44
ORD2018OCT_6356,1,b343cce43d6f08fe602d2892b106ad59,5058e8c1e82653974541e83690655b4a,2017-11-20 15:50:48,112.99,17.57
ORD2018OCT_70,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2017-10-13 11:56:11,38.25,16.11
ORD2018OCT_9469,1,fdb33d3471c9183b30cea8b7b34e4880,70a12e78e608ac31179aea7f8422044b,2018-05-10 10:30:32,345.0,20.29
ORD2018OCT_7559,1,b5e20ff50c12113580158883f5a86edc,aba1721a889e04decc910aa13b768ef4,2017-05-26 15:05:20,193.0,16.1
ORD2018OCT_9273,1,34eb0685663d60e57a9ca086c8e33423,048c2757535328e0d7dac690ad3c0aae,2018-06-13 03:50:23,199.7,28.13
ORD2018OCT_8562,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-11-30 11:16:47,49.0,17.67
ORD2018OCT_8260,1,40631fc40fbf11823322e3477ca53171,6e386f64c84e482f0b9abf960797ee1b,2018-05-15 03:11:46,287.7,40.06
ORD2018OCT_6505,1,656e0eca68dcecf6a31b8ececfabe3e8,00fc707aaaad2d31347cf883cd2dfe10,2018-02-26 10:28:17,84.0,13.17
ORD2018OCT_7280,1,d3c044bd42d84a79e3b0c42662806a48,4c2b230173bb36f9b240f2b8ac11786e,2017-10-16 00:13:58,35.9,14.1
ORD2018OCT_3601,1,7ae8d9b8eca8a6daf066e53ddc7034d3,128639473a139ac0f3e5f5ade55873a5,2017-05-31 21:05:16,12.9,15.1
ORD2018OCT_9158,2,a564f50791e1677ddf2801fe1e8365c8,5656537e588803a555b8eb41f07a944b,2017-11-07 17:35:24,70.89,7.12
ORD2018OCT_1580,2,40876e499870e34fccde7cfb266a987d,bdae679a9b282249bc23b9b69dae9a99,2018-05-17 06:56:55,132.98,14.05
ORD2018OCT_5391,1,42c9f35641e6be42fa5a86a7b2ea46e4,83e197e95a1bbabc8c75e883ed016c47,2017-06-14 18:15:25,104.5,15.49
ORD2018OCT_7233,1,151f6da73d1f11e1a75553f0281d19dd,6560211a19b47992c3666cc44a7e94c0,2017-03-20 16:15:38,49.0,14.52
ORD2018OCT_4240,1,82fd0e5d33b58ad696f75449679c1470,20b54c376b794ed028df09a3cd88e8dc,2017-09-27 20:10:29,169.76,16.95
ORD2018OCT_2854,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2017-06-01 02:42:42,69.9,16.25
