review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
2505943706ada51678fab70236d639a0,ORD2018OCT_4469,1,,Não recebi o produto é estou aguardando o estorno em meu cartão de crédito.,2018-10-08 22:00:00,2017-10-10 08:53:33
0b85590206a6ddf7864e3916c2cd64ef,ORD2018OCT_7250,5,,,2018-10-05 21:00:00,2018-07-10 17:13:26
fd6697399b769a80a15db5d6b2f34a60,ORD2018OCT_9766,4,,,2018-10-13 08:00:00,2018-08-30 19:44:00
0f58ebe78120614929e7b92d102ceb85,ORD2018OCT_101,4,recomendo,"
produto bom",2018-10-22 16:00:00,2018-06-06 18:59:27
4a73756f3817a5308b3c2665e59ee75d,ORD2018OCT_6800,5,,,2018-10-12 09:00:00,2018-05-05 23:38:14
0edfb0521df3052e72f9dc6f4244e7fe,ORD2018OCT_4860,5,,Entrego antes do prazo.Produto correto e recebido sem avarias.. Embalagem devidamente correta. Obrigado. ,2018-10-29 19:00:00,2018-01-11 13:38:24
332f11b29a0e18bc22216d4a90d15a44,ORD2018OCT_9780,5,,,2018-10-26 23:00:00,2018-06-04 11:20:36
4d05e688e4fe2cb06fa30f9dedef9d24,ORD2018OCT_6181,1,,estou aguardando,2018-10-07 11:00:00,2018-04-02 12:34:40
0a1d1b980096f69cc24cb4169f7c85c5,ORD2018OCT_8687,5,,Empresa honesta.. chegou até antes do previsto.. produto de ótima qualidade. . Recomendo,2018-10-15 15:00:00,2017-03-26 23:34:56
242da6c828da1ac22c9d5f458bfbb101,ORD2018OCT_2914,5,,,2018-10-10 05:00:00,2018-04-07 01:30:36
5c8016728064913b32a051588b9eae28,ORD2018OCT_5064,5,,,2018-10-26 14:00:00,2018-07-24 23:05:31
5b071e20800be2dba4ac7e79543dab9e,ORD2018OCT_3107,4,,,2018-10-08 16:00:00,2018-04-10 02:02:14
629ece66094c94d5a07d180b06cd38df,ORD2018OCT_5353,4,,,2018-10-14 22:00:00,2018-04-25 14:30:21
cad4c2b2568eb4ebeba3a51eb51ce677,ORD2018OCT_6454,5,,Tudo ok,2018-10-29 15:00:00,2018-01-02 17:07:29
f6ee3257038a3957e2f13e5b68168c88,ORD2018OCT_747,5,,,2018-10-04 17:00:00,2018-03-26 00:35:27
19bbade48aa8e79099f4e81a93a6a7b3,ORD2018OCT_1622,4,,,2018-10-08 01:00:00,2018-08-20 14:32:26
0a7c7d130180626486a71b4b558e8054,ORD2018OCT_8967,5,,,2018-10-07 07:00:00,2017-10-09 19:35:43
f541ca6222ee91321b6d9938b23db8e0,ORD2018OCT_7026,5,,,2018-10-19 22:00:00,2018-05-06 21:08:45
0b6a4ccb6d49fb1f00aacb64bf3f338e,ORD2018OCT_8054,1,,"Não embalaram bem, como veio de muito longe acho por isso veio com aranhões , por ser preta mostra bem",2018-10-12 23:00:00,2017-10-01 02:01:27
ebe00bf7906c476e7dae9fdd17583c4c,ORD2018OCT_2983,4,,Produto bom. Dentro das expectativas. Acertei na compra.,2018-10-25 00:00:00,2017-10-14 17:59:00
9ce5a16716e2c37e95776264fe64f49b,ORD2018OCT_8088,3,,,2018-10-17 00:00:00,2017-06-11 18:59:45
74b1b96fed0485bd00f88f48595b649d,ORD2018OCT_3457,4,,,2018-10-30 08:00:00,2017-12-23 22:16:35
f313267e6368957f98b5b01b7759f67f,ORD2018OCT_777,5,,Excelente compra e atendimento! Recomendo!,2018-10-19 10:00:00,2017-02-10 16:16:27
d45518459c196ef99b83748fbb18cd3e,ORD2018OCT_5343,5,,só acharia que deverão de mandar dois refis de gelo para estar sempre trocando,2018-10-13 07:00:00,2017-09-15 22:04:50
0bdfdc89875905314e7d51951a8c6a33,ORD2018OCT_2034,4,,,2018-10-07 18:00:00,2017-03-23 19:44:04
220caf322a3a4a6cfeae8827b96e9b93,ORD2018OCT_8516,4,,,2018-10-17 13:00:00,2018-04-01 19:43:51
b9019922f0d30bb0d9dfe588cad9f0b0,ORD2018OCT_424,5,recomendo,produto entregue dentro do prazo e em perfeitas condições.Nota 1000,2018-10-13 08:00:00,2018-09-04 12:52:43
7dfe91993a00465e8792625e0a14ed11,ORD2018OCT_6554,5,,,2018-10-21 07:00:00,2018-01-18 00:20:16
ce43492ca4430b3c9ef48ed376c5f83f,ORD2018OCT_2731,5,Amei ,,2018-10-01 00:00:00,2018-06-07 14:12:33
7ed0c919316ab06fb833a385605df075,ORD2018OCT_3117,5,,,2018-10-10 06:00:00,2018-03-25 12:34:00
86d2a083245a81bd14721e29770c0a46,ORD2018OCT_2561,5,,,2018-10-27 21:00:00,2018-08-31 01:23:19
333696b9457bf85bed26355f8104d4cf,ORD2018OCT_7770,5,,"Muito Satisfeita Entrega No Prazo Estimado E Capa Transparente e Película de Vidro Para Meu Bebê, Meu Smartphone Asus Zenfone 4 Selfie Tudo Certinho, Tamanho Ok E Muito Bonito Os Dois Produtos. Valeu!",2018-10-24 07:00:00,2017-11-21 09:23:12
91329ecf8da4b2cf8c0a867f8d9ac4c7,ORD2018OCT_8579,5,,"compra entrege no prazo e produto ok

",2018-10-30 09:00:00,2018-03-22 13:18:59
adbabedae6b70b20e8d7c1407d46f092,ORD2018OCT_2007,5,,"muito bom, entregue antes do prazo",2018-10-02 04:00:00,2018-04-06 17:47:56
275ff560606c332325c5fbd36c2ad11a,ORD2018OCT_4254,5,,,2018-10-26 12:00:00,2018-03-02 23:58:02
3b953ac27305ceddc0abcdc60bd1a088,ORD2018OCT_1090,5,,,2018-10-08 19:00:00,2018-04-12 20:05:06
18d2a7f207f20b1fadc63b0c7614f16e,ORD2018OCT_8024,3,,Comprei na sexta entregou na segunda,2018-10-26 21:00:00,2017-10-04 01:55:02
13a8e822c7073429ed6654989e44937f,ORD2018OCT_9207,4,,,2018-10-23 04:00:00,2018-02-26 20:01:26
519be44d5610810aaac0b0ba928e8028,ORD2018OCT_6959,4,,,2018-10-16 01:00:00,2017-12-13 00:41:18
f2a472376f2e571539fd19523061d79c,ORD2018OCT_9690,5,,,2018-10-03 06:00:00,2018-07-02 13:42:10
b56f67be922a00943a4de6c8dcbe2483,ORD2018OCT_7887,1,,Não recebi o produto,2018-10-25 22:00:00,2018-03-25 13:47:41
7f03731fce8b745376da2737f31708df,ORD2018OCT_3415,4,,recebido ,2018-10-17 02:00:00,2017-06-05 10:44:02
a2a8528c9701022a1bf13c4b426e65dd,ORD2018OCT_9263,5,,,2018-10-10 07:00:00,2017-12-06 19:15:01
5da793768003e1a669be53b1f732c1d8,ORD2018OCT_9154,5,,A lannister EH UMA EXCELENTE LOJA. JÁ FIZ VÁRIOS PEDIDOS PELAS lannister E SEMPRE FUI BEM SUCEDIDO.,2018-10-24 19:00:00,2017-05-22 00:25:45
feddd80b19843ef4d7aa2c573e4bcd4c,ORD2018OCT_4732,2,,"A loja eu recomendo mas o produto não.. ele trava e não funciona corretamente,",2018-10-29 23:00:00,2018-07-13 21:51:47
8f17f539b9a0564eaf31899dbc8d9775,ORD2018OCT_5690,4,Otimo produto,Otima qualidade,2018-10-03 16:00:00,2018-04-26 19:50:48
6497e16f1195e76f14d9e9f6a4c031a6,ORD2018OCT_2688,1,,Até agora não recebi o produto e não fui informada sobre a chegada dele.,2018-10-13 22:00:00,2018-01-09 13:57:22
4ec800b141be04eded850f73ea811137,ORD2018OCT_6351,5,,,2018-10-23 15:00:00,2018-08-29 11:24:45
3949136b40eed2360e0eae57c445dfb8,ORD2018OCT_8031,5,,,2018-10-29 01:00:00,2018-08-16 02:24:45
831a433123490c097c9170779a2b3d33,ORD2018OCT_848,5,,"SOU FÃ FIEL DA baratheon DESDE SEMPRE, PELO RESPEITO QUE ESTA LOJA TEM PELO CONSUMIDOR. RECOMENDO...",2018-10-25 10:00:00,2017-04-04 10:06:59
3bec6953121e90a723f11ef9d9b3298d,ORD2018OCT_8797,3,,"As cortinas são bonitas, porem o material não é dos melhores, e o acabamento deixa um pouco a desejar. Mas no geral deixa o ambiente mais elegante. ",2018-10-03 19:00:00,2018-06-21 17:34:50
93381cf064b5b349ce363b85e57e58ec,ORD2018OCT_6822,5,,,2018-10-23 01:00:00,2018-06-27 21:30:35
d01a12026c08e0513fa5e569f7d78324,ORD2018OCT_1984,4,,,2018-10-17 12:00:00,2018-08-09 22:59:32
d45965fae57dea667e24fb16b45ba4d4,ORD2018OCT_1963,5,,,2018-10-13 15:00:00,2017-01-29 00:08:51
ea2ff3a389521f5112db94709cacbef8,ORD2018OCT_7409,5,,,2018-10-21 13:00:00,2018-02-15 18:49:51
49d2bfed07c22a24ada85e9e34dd848d,ORD2018OCT_3508,4,,,2018-10-23 06:00:00,2017-10-25 22:10:50
a130ecfedf5575b1daeeed272ea333ec,ORD2018OCT_1042,4,,,2018-10-26 07:00:00,2017-08-02 10:55:53
c048a26fbd444db82e97a2359da3f957,ORD2018OCT_7491,4,,,2018-10-04 21:00:00,2017-03-22 13:16:54
ee8759faf5fd882fc4eb061bbf382b26,ORD2018OCT_3005,5,,,2018-10-05 08:00:00,2017-06-24 12:40:38
fb3ed772cc1b11d177cfc0c8607e72c6,ORD2018OCT_9111,4,,,2018-10-01 20:00:00,2017-05-11 02:52:52
b8636256e7441d877bac22a4fd0b0c41,ORD2018OCT_1031,5,,,2018-10-01 06:00:00,2017-11-05 03:40:34
26992df80a110294205472f015484670,ORD2018OCT_6302,1,,comprei dois itens (um jogo de lençol e m matizador) - chegou apenas o jogo de lençol. Não recebi retorno sobre o acontecido.,2018-10-02 18:00:00,2018-02-15 17:08:51
9005b41aab72239582f630958c588d92,ORD2018OCT_6430,5,,,2018-10-05 23:00:00,2018-06-24 00:49:27
57207975f6a1d00f8df01557de65cb1e,ORD2018OCT_8425,4,Satisfeito,Satisfeito ,2018-10-05 08:00:00,2018-06-28 23:08:20
90d1148c6f19ba228dfcfb87bdda1bca,ORD2018OCT_8077,5,,"Produto idêntico a da foto, e entrega rápida. Comprei num sábado e recebi numa terça, superou minhas expectativas, pois o prazo era de até 12 dias úteis e recebi em 2 dias úteis.",2018-10-16 10:00:00,2017-12-06 21:55:04
110e233ff43f651ddca445e80d6746cf,ORD2018OCT_2676,5,Muito bom,Produto chegou bem antes da data prevista ,2018-10-19 20:00:00,2018-05-24 21:23:01
ef2117e1143bf21419173a85c152b734,ORD2018OCT_6714,5,,,2018-10-25 23:00:00,2018-03-30 14:25:35
77b8f1000ae10ab776798bc3d74056f4,ORD2018OCT_1876,5,,Ainda ganhei brinde,2018-10-13 06:00:00,2018-05-11 23:47:17
9f042ee8c9fc2dd7248eadead8e7b074,ORD2018OCT_2329,5,,,2018-10-05 19:00:00,2017-04-22 15:39:00
497ae122debff7a676ee47eae9e0ee85,ORD2018OCT_4135,5,,,2018-10-09 20:00:00,2017-06-02 16:06:43
34ff0a412ecd89d496419df39e5c5de4,ORD2018OCT_8747,4,,,2018-10-25 15:00:00,2018-08-31 21:06:02
6c49563f8fa34a5c1b33919bf9748bed,ORD2018OCT_8718,1,Insatisfeito,Produto que foi entregue não confere com o pedido da minha compra.,2018-10-29 12:00:00,2018-06-04 03:13:30
173083c43d90eb8ded73dfc9707322bd,ORD2018OCT_4306,5,boa,Entrega feita com sucesso,2018-10-29 23:00:00,2018-06-04 14:39:09
33133922c882c6b1d9c366e747749fa3,ORD2018OCT_2108,5,,,2018-10-29 06:00:00,2018-03-15 11:13:50
e0bad7727edda992e3a55c28e618e8f9,ORD2018OCT_9043,5,,,2018-10-23 03:00:00,2018-07-28 19:05:19
69df2d7ff1218bdf32978e6f6fc4f32c,ORD2018OCT_4895,4,,,2018-10-30 19:00:00,2018-04-05 01:12:33
16a234667426822992eec0dcacd3a3cf,ORD2018OCT_9682,3,,"O produto chegou no prazo, foi entregue o produto correto, porem o produto chegou incompleto, pois era pra vir quatros produtos e foi entregue só dois. E a nota fiscal esta incorreta.",2018-10-08 04:00:00,2018-01-23 18:06:01
18fb428ede5dc8a81c2bd704b5c23421,ORD2018OCT_790,5,Excelente,"Rápido, claro e objetivo. Produto excelente. Recomendo!",2018-10-24 17:00:00,2018-07-07 15:40:11
7f4ca0ffdf0d010f7797d6773416f0ba,ORD2018OCT_9027,5,,,2018-10-27 10:00:00,2018-09-01 14:34:32
9c6176c40f47dabccaf215dd79c4f2c8,ORD2018OCT_4351,1,,Os produtos chegaram dentro do prazo mas a mesa veio com defeito. Imaginei um produto mais forte. Estou aguardando contado da lannister e fornecedor.,2018-10-25 05:00:00,2018-03-08 22:40:05
c6c9282975c2aa2db8b8f55f1f187c45,ORD2018OCT_604,1,,no site da lannister dava que tinha 01 produto em estoque. Meu pagamento foi aprovado e depois me mandaram um email falando que o produto estava em falta.,2018-10-01 18:00:00,2017-06-22 21:07:30
7c2234d404b12b83ecca18b47bf56d29,ORD2018OCT_640,5,,,2018-10-05 06:00:00,2018-08-14 01:56:21
02577ff358fbd0c6bb3542b4008dfefe,ORD2018OCT_4406,5,,,2018-10-25 20:00:00,2018-01-31 19:36:47
ff731b3003db61e9b13f4bce22169a6e,ORD2018OCT_5673,5,,,2018-10-21 21:00:00,2018-04-20 10:25:56
c6c7956b90223735bc3593e1d0de3a89,ORD2018OCT_1039,3,,Me pareceu velho. O contato da bateria está enferrujado e não funcionou quando liguei. Tive que abrir e lixar a parte metálica que encosta na bateria.,2018-10-16 12:00:00,2017-06-26 16:28:33
de1663d2c322331a92d32d18ee023f0a,ORD2018OCT_8547,3,,,2018-10-08 21:00:00,2017-03-10 12:05:16
4fd2e477a3ae294e54e30aada02708d0,ORD2018OCT_1952,5,,,2018-10-30 15:00:00,2017-12-02 09:08:49
97dfcfb0a12b2dda1a28b03176b43220,ORD2018OCT_6038,4,,,2018-10-16 04:00:00,2017-12-27 23:06:25
f50897c4d20c2a6b268582720e56a01a,ORD2018OCT_1866,1,,"preciso receber esse produto , deve ter sido entregue a outra pessoa",2018-10-15 22:00:00,2018-08-08 13:48:45
a12aadb99d3803da11dddd1f4c2a93dd,ORD2018OCT_6999,4,,,2018-10-02 05:00:00,2018-05-21 13:45:01
c7ac6c7b07d8499c696c27f374ca0748,ORD2018OCT_7483,4,,Devido a greve dos caminhoneiros o produto ainda não foi entregue.,2018-10-03 21:00:00,2018-06-07 12:42:27
bebf8e035a900f0759ead21eca6b96a2,ORD2018OCT_1984,5,,,2018-10-04 15:00:00,2017-06-05 12:46:22
005d5bfc6d33c19bb1f51cdd7c103707,ORD2018OCT_6630,5,,,2018-10-29 04:00:00,2017-12-15 01:33:38
214ed6230acfe376e240ecaa5e13ff9b,ORD2018OCT_5472,5,,"Comprei pela primeira vez, e estou satisfeito com a loja",2018-10-13 15:00:00,2018-06-05 00:18:42
db5a577e8662b558de17d24b13d3d24e,ORD2018OCT_8942,5,,"Irei comprar mais vezes, o produto chegou antes do previsto. ",2018-10-01 22:00:00,2017-12-18 17:20:14
e1f87d996b7a7d6634b9b5b39dd2ce31,ORD2018OCT_2567,4,,,2018-10-03 03:00:00,2018-02-04 09:57:52
d316eaaa1fabb1bab7547c34e6f4515a,ORD2018OCT_1837,5,,,2018-10-17 02:00:00,2017-09-18 18:37:53
fc8d377b28015f43af677579dc0a85f6,ORD2018OCT_2724,5,,,2018-10-29 14:00:00,2018-04-21 21:10:52
cea4cf29ece61892293472b4f625d94a,ORD2018OCT_3440,5,,,2018-10-15 11:00:00,2017-07-27 14:24:08
fb811a7d93f6773e7018af2dacfc0691,ORD2018OCT_9576,3,,Gostei vem simples ....mas achei MT bonita e bem acabada.,2018-10-04 01:00:00,2018-02-18 21:20:28
6c3560e798957cf8cb386818ea600dc8,ORD2018OCT_6758,5,,"Gostei muito, chegou bem rápido , o produto é ainda melhor que eu esperava.",2018-10-05 05:00:00,2017-08-19 11:08:16
f548de90588e8d69d951046d45bd0a99,ORD2018OCT_3232,5,,,2018-10-11 18:00:00,2018-01-26 12:50:25
3dba1d828dbd2cd416a912777cbdd890,ORD2018OCT_4686,5,,,2018-10-26 18:00:00,2018-08-10 04:42:49
7c3b319199440c6e3045d7a737495b69,ORD2018OCT_6659,5,,,2018-10-25 22:00:00,2017-05-15 12:22:41
67e583780506d5a9e66ef4756d038251,ORD2018OCT_4767,5,,,2018-10-28 07:00:00,2018-05-13 22:25:05
3e926ff7dea2d745980f2c2b55e00ed8,ORD2018OCT_1772,1,,O produto não é original trata-se de uma réplica.. estou me sentindo um trouxa pq confiei no nome da loja e me dei mal,2018-10-10 01:00:00,2018-02-03 01:20:38
8eac7eee5652b4d635d31fdbe99259ef,ORD2018OCT_6224,1,,"o produto que pedi não condiz com a foto, pior é enviar ao cliente uma borracha de vedaçao que vc entra com o valor de 3,00. É uma tiraçao ",2018-10-03 18:00:00,2018-02-07 12:01:38
c7469c10928ab8f2699d79d9f9d792d7,ORD2018OCT_9308,5,,,2018-10-27 17:00:00,2017-11-11 23:59:57
dfb3db02188d809d5cd199496b6da87e,ORD2018OCT_4555,5,,,2018-10-26 06:00:00,2018-02-19 19:29:19
c614539ffaa06f60ce1a1a86426dd9b0,ORD2018OCT_6531,5,,,2018-10-03 19:00:00,2018-01-10 23:24:23
294d7dc59926e45e9e9b0b9496fc4b59,ORD2018OCT_1203,5,,,2018-10-18 13:00:00,2018-01-09 14:33:51
7c31e7988ca90b9d8dd1b3b1f7d06cfe,ORD2018OCT_3781,4,recomendo,Mais infelizmente comprei 06 lixeiras e chegaram só 05 lixeiras,2018-10-10 23:00:00,2018-05-25 11:41:52
c55ec8f6e4c91c6cc194437451ea29cf,ORD2018OCT_6744,4,,Muito bem atendida chegou antes do prazo,2018-10-27 17:00:00,2017-04-19 13:17:58
7d9dee4737977fdeda74b832fbd00918,ORD2018OCT_4301,5,,,2018-10-17 18:00:00,2017-03-04 14:17:02
e71a0f5eb43d138211a17c7ebb853a96,ORD2018OCT_1667,1,,,2018-10-03 20:00:00,2017-11-06 17:48:12
ea23e587d4044e38461af1b328b4bc19,ORD2018OCT_3111,5,,"Produto ótimo, estou muito satisfeito",2018-10-01 16:00:00,2018-07-28 16:22:34
c0ca402c553b4911e2a6683db62f31a9,ORD2018OCT_5405,5,,,2018-10-29 08:00:00,2018-02-01 22:51:09
018ad7b91908c9467be74b55616f718c,ORD2018OCT_4913,5,,,2018-10-11 16:00:00,2017-12-06 02:47:29
0bb58123f6605ed5187c4ea975c1cb53,ORD2018OCT_7527,5,,,2018-10-11 05:00:00,2018-02-23 11:13:08
d91b82faad931ddd049df6f519678651,ORD2018OCT_2462,5,,,2018-10-29 05:00:00,2018-04-09 17:45:23
e7598a361c83affd0b7a71bf86805c29,ORD2018OCT_8494,1,,"não Recebi meu produto , ninguém entrou em contato comigo para me explicar o porque e quais as providências a serem tomadas, solicito informações urgente",2018-10-28 03:00:00,2018-04-15 14:23:49
9d7a439689e7017b5bc991700d4d8019,ORD2018OCT_2917,5,,Excelente!!,2018-10-22 15:00:00,2018-01-23 00:57:37
2652e48a6733864d8dd5cdcb5fa72e57,ORD2018OCT_4644,5,,,2018-10-16 21:00:00,2018-02-19 01:18:13
0206e5771204ddfb468d5f0c3dd1b82b,ORD2018OCT_8687,4,,,2018-10-21 10:00:00,2018-06-22 10:31:14
a7f467c86ea301cda395bc932654aea8,ORD2018OCT_1243,5,Perfeito,"Entrega dentro do prazo, e produto em excelente condição",2018-10-15 11:00:00,2018-08-15 00:07:00
e955bebe4236142c7e42da9922b433d5,ORD2018OCT_1562,5,,,2018-10-24 14:00:00,2017-04-02 17:30:00
3e428683cd7d88fd51df63a51964ea8f,ORD2018OCT_196,5,,,2018-10-12 23:00:00,2017-05-28 23:33:44
ee9e747177668bc9c9b8d95049c1eb9e,ORD2018OCT_5670,2,,"Produto vendido de baixa qualidade. Película nova já não aderiu por completo, a borda não ""cola"" bem no display. ",2018-10-29 14:00:00,2018-02-11 00:01:49
bc941c708779e7e1cce9ca4fdcf3171c,ORD2018OCT_8988,1,,"O jogo todo arranhado, envio e-mail reclamação vocês não respondem, não gira no vídeo game. Testado em outro vídeo games .",2018-10-08 17:00:00,2018-01-23 15:42:57
cbf61ac2a9251f760d0ee3f229783288,ORD2018OCT_1258,1,,"COMPREI E PAGUEI, O PRODUTO NÃO FOI ENTREGUE. E NÃO OBTIVE RESPOSTA ATÉ O MOMENTO SOBRE O QUE SERÁ FEITO À RESPEITO!!! ",2018-10-10 00:00:00,2017-12-31 13:43:52
4eabbdd5ea99ab00f724fd10ce1a30ef,ORD2018OCT_7225,4,,Superou minhas expectativas.,2018-10-04 22:00:00,2018-06-08 21:55:41
05ca650e28c86bce40aac7d14e2e4dd2,ORD2018OCT_3643,4,Bom.,Sobre o tamanho mais específico. Faltou algumas peças. ,2018-10-16 11:00:00,2018-08-10 00:38:17
9fce51f19df474cae5046550740470aa,ORD2018OCT_6773,4,,,2018-10-10 00:00:00,2018-08-18 13:12:32
f1b7342360839f258e2a3af872f94f48,ORD2018OCT_2121,1,,"produto vendido sem estoque, cancelei a venda, solicitei a devolução e mesmo assim mesmo ",2018-10-03 08:00:00,2017-09-19 17:59:54
228eef7ee89b6ff7bdfe5ce8c74dae6f,ORD2018OCT_4312,4,,,2018-10-20 05:00:00,2017-08-03 13:48:41
1ba7468273edae8f0e09f8c31c7871b0,ORD2018OCT_6799,5,super recomendo,muito bom o produto e foi entregu rapido antes d a dat,2018-10-13 05:00:00,2018-05-21 14:14:23
28e5c5c52e622e9a7d4419248eeb38c9,ORD2018OCT_5515,4,,,2018-10-21 20:00:00,2018-03-09 20:33:16
d9d0f351b6acff2d80d72bf25e813ed6,ORD2018OCT_6331,5,,,2018-10-10 14:00:00,2018-08-26 13:28:30
c3225abe556e44f53bee9acf7f618232,ORD2018OCT_464,1,,Nao deveriam ter vendido se nao tinha o produto. Pois agora depois de mais de um mes da compra feita aparece no status do stark a mercadoria como indisponível.,2018-10-28 17:00:00,2017-09-08 11:04:59
fc7901a10594208bb1504165c69cea9c,ORD2018OCT_4608,5,,,2018-10-12 15:00:00,2017-03-17 00:45:03
221f53f6c043da0e5edf4b393958cbbd,ORD2018OCT_7050,5,,,2018-10-13 03:00:00,2017-07-21 23:33:21
047022911f329ff440b51d8303c06c4a,ORD2018OCT_868,5,,,2018-10-28 20:00:00,2018-04-27 22:48:08
3e94389de5c8948811f4de72bafdbbbe,ORD2018OCT_7376,4,,,2018-10-23 14:00:00,2018-05-08 01:40:08
3774c56067f273218e36d592247be15e,ORD2018OCT_3807,5,,,2018-10-17 07:00:00,2017-08-26 01:45:24
25b7c7aa06686bee530255efead7f3d6,ORD2018OCT_5339,5,,,2018-10-29 02:00:00,2018-08-17 01:06:53
7627d0a22018d37ba0e25f12c50288bd,ORD2018OCT_583,5,,,2018-10-10 07:00:00,2017-12-21 22:54:26
e268029833a209fa95383f09c342ca5a,ORD2018OCT_1248,5,,,2018-10-29 12:00:00,2017-09-04 08:21:08
79e3445feb38613aa75913eae0f3e9ea,ORD2018OCT_3804,4,,"Entrega, conforme combinado,eu indico,e vou comprar novamente.",2018-10-30 11:00:00,2017-11-12 00:07:50
1e7e2fd4d421304a14bcb628b7a2f759,ORD2018OCT_9177,5,,,2018-10-12 16:00:00,2017-11-06 16:12:30
6e76f937e6606383f42a28afe42f957a,ORD2018OCT_4821,5,,Recebi o produto no prazo e bem embalado!,2018-10-17 17:00:00,2017-07-21 14:00:37
d6508abe59ae47f7060fdc59371716fc,ORD2018OCT_2045,5,,Amei e super recomendo,2018-10-05 12:00:00,2017-07-30 11:34:34
b1b41f07bc653640b59b1260c16f906a,ORD2018OCT_3362,4,,"O jogo de cama King de cetim é tal qual a propaganda e chegou até antes do prazo....Poderia ser apesar do tecido ser bom ,um pouco mais bem feito.",2018-10-26 10:00:00,2017-08-02 03:46:15
102b2d8c3626706719164fc67d4cbfe0,ORD2018OCT_2542,1,,Achei os carrinhos muito frágeis p/ o preço cobrado. Um deles soltou a a parte de cima nos primeiros 5 minutos de brincadeira. Escolhi comprar neste site pq achei que eram de boa qualidade.,2018-10-19 10:00:00,2017-09-22 23:36:03
c75eccd75977e027d620f9167e7860fa,ORD2018OCT_7173,5,,,2018-10-30 23:00:00,2017-02-15 00:03:28
b94f5caf39357e20e5b2266432000c7c,ORD2018OCT_9367,5,,,2018-10-19 11:00:00,2017-09-05 11:54:54
16ab37c50c57d6f54f06a0bd3401035a,ORD2018OCT_6240,5,,,2018-10-10 21:00:00,2017-02-18 02:55:19
8ff70a3b649a7ef84bcae266ad5c5f24,ORD2018OCT_3861,4,,,2018-10-18 21:00:00,2018-08-02 20:21:20
ace941dbfae8fa4a26562e334e3d8ec7,ORD2018OCT_199,5,,,2018-10-14 08:00:00,2017-08-08 20:15:42
0ecfd06a1a33161f41f0c455d69d257f,ORD2018OCT_5408,5,,Muito bom ,2018-10-29 09:00:00,2017-11-15 23:25:28
839e3c951d42032ee4c7d65b47232939,ORD2018OCT_5916,5,,,2018-10-07 10:00:00,2018-08-31 11:51:16
a025f9db4a817224ca60f74028cc6a46,ORD2018OCT_884,5,,,2018-10-24 10:00:00,2018-05-21 19:19:58
376c23240f8f0ed3279ce924b0d6a260,ORD2018OCT_5507,5,,,2018-10-13 01:00:00,2017-06-25 23:17:11
fe2b23ad0ceab842bfd6243e89401290,ORD2018OCT_5620,1,,"não estou entendendo porque meu pedido ainda não chegou, sempre comprei pela internet e isso nunca aconteceu ",2018-10-04 03:00:00,2018-03-25 12:32:33
c270f13515c6ac91b36142c139960356,ORD2018OCT_573,1,,"Não sei de que e a culpa se e dos correios,mas ate o monumento não recebi meu produto e já faz um bom tempo que comprei, comprei mais produtos os outros chegaram mas esse ate agora não.....",2018-10-19 03:00:00,2018-03-16 22:51:05
74b7d2a5b8cb45435ea0189836d400e1,ORD2018OCT_7359,5,,,2018-10-10 08:00:00,2018-06-28 00:28:51
3163f181a888c2a1ab13a5c69334358d,ORD2018OCT_3705,2,,"Chegou, mas somente a caminha. Estou no aguardo da coleira e do bebedor. Por enquanto nem me avisaram que seria enviado depois. Nem um contato da parte dos vendedores. ",2018-10-04 15:00:00,2017-09-05 20:33:49
27f20f535972b8ddfcf21eb0b191dc3d,ORD2018OCT_6534,5,,,2018-10-16 03:00:00,2017-09-10 14:58:12
22591e74778cc4a43743c6b73075ce96,ORD2018OCT_1768,5,Excelente ,"Super recomendo, produto excelente.",2018-10-09 13:00:00,2018-05-26 23:08:24
a11909011b050f63d4ab83d60cc973f4,ORD2018OCT_8265,5,,,2018-10-10 17:00:00,2018-02-04 00:27:06
308a93952647599711f71a5a137a8d05,ORD2018OCT_9713,4,,,2018-10-14 06:00:00,2018-04-16 11:59:04
4d3e1bece5b0cf7c4fbb235323059407,ORD2018OCT_4231,5,,,2018-10-14 02:00:00,2018-08-06 10:48:15
4a937162d6149711938526b318860d47,ORD2018OCT_9602,5,,Super recomendo super atenciosos obrigada adorei,2018-10-12 22:00:00,2017-07-14 23:34:20
c2e8167a334009fbeabc3d8b825ba798,ORD2018OCT_1682,5,,,2018-10-05 10:00:00,2017-08-10 21:14:38
2bef283f4d0097aca1aaa5ed8de63ec6,ORD2018OCT_8305,5,,,2018-10-08 13:00:00,2017-11-10 22:27:39
0854330d94b0f816dc1a6094e1d297ca,ORD2018OCT_9556,4,,,2018-10-19 19:00:00,2018-01-03 07:09:28
4e822e9d91ee8bd1ea95d9069b3e52c2,ORD2018OCT_1320,4,,,2018-10-17 07:00:00,2017-04-07 21:22:21
0d81d21f4aeeebe896fc464ea964bb7a,ORD2018OCT_9073,3,,,2018-10-17 04:00:00,2017-11-15 23:11:10
7bb5d01bec845ceca32075b964d42bf7,ORD2018OCT_9516,5,,,2018-10-16 22:00:00,2017-07-14 18:26:37
33cedfe9bfa9e4c3cc5467574e51436d,ORD2018OCT_8582,5,,Muito obrigado mais o Banco do Brasil bloqueio o meu por conta ter feito essa compra ,2018-10-09 06:00:00,2017-07-21 23:51:58
